timestamp,energy_consumption,traffic_density,air_quality_index,waste_generated,water_consumption
2024-06-26 01:26:12.698609,317.38460966630635,0.5549266809415865,262,89.75578979156191,1194.6574707302732
2024-06-26 02:26:12.698609,129.725587784909,0.29364587620908056,218,52.85291474192105,2028.813961075858
2024-06-26 03:26:12.698609,115.14311739775987,0.7849341370031678,463,97.4070211749497,2206.485853370456
2024-06-26 04:26:12.698609,447.34880407164667,0.6664599147760251,171,97.01447912474526,3531.8709234524176
2024-06-26 05:26:12.698609,350.91401091848,0.7028955370559301,380,12.558499337079676,4670.601481045347
2024-06-26 06:26:12.698609,337.8102850594013,0.22962223107488222,52,96.93071533030579,1262.782817947952
2024-06-26 07:26:12.698609,271.41262334030023,0.30401361260190884,44,11.215536566502806,3252.476559291701
2024-06-26 08:26:12.698609,104.94976000623848,0.9778169822791786,238,14.318270348929873,3330.1735515488544
2024-06-26 09:26:12.698609,445.50255881773853,0.16016706635318578,261,23.581254553521596,1777.7904234570872
2024-06-26 10:26:12.698609,191.63974235200175,0.33821290942640503,340,12.640213298658464,2579.424485587998
2024-06-26 11:26:12.698609,295.064083449822,0.6254397673833032,325,18.654984323956775,2540.5989924339788
2024-06-26 12:26:12.698609,435.16621769368487,0.12361674191673033,405,36.43893545007359,1012.591404406487
2024-06-26 13:26:12.698609,212.1652233877598,0.9344355144364277,68,41.169651274102016,3993.822912815053
2024-06-26 14:26:12.698609,161.38662881877508,0.9516603175754176,148,20.1621241009282,4699.847372207301
2024-06-26 15:26:12.698609,351.05649148313466,0.43011985672584885,481,17.13464667144421,4295.445982990221
2024-06-26 16:26:12.698609,473.0351939795332,0.015538499460391875,412,24.390154997649702,3108.3427388381356
2024-06-26 17:26:12.698609,193.1808377166235,0.6508771855065485,322,30.543035367766663,4306.021942976662
2024-06-26 18:26:12.698609,343.1435077604784,0.10446139149368461,210,44.338766822069836,4577.570497038616
2024-06-26 19:26:12.698609,346.6212250806627,0.38851956745722616,173,52.827466383444865,2533.091062147838
2024-06-26 20:26:12.698609,243.5893992597303,0.3191835349226022,378,11.316032479239926,4005.2139818208575
2024-06-26 21:26:12.698609,454.6603798126094,0.9282308028147824,397,11.945426669699724,2112.940332077058
2024-06-26 22:26:12.698609,280.55795228127386,0.28695796384628314,73,92.34415287885606,3480.812537708876
2024-06-26 23:26:12.698609,103.54787774902255,0.7272010596681842,179,37.14665746885123,3711.0928740444533
2024-06-27 00:26:12.698609,222.0330917235105,0.8043724903596304,476,94.55278363611221,4633.209091993831
2024-06-27 01:26:12.698609,193.0103938847842,0.08867346347428007,143,86.20293529268791,2316.0414406095447
2024-06-27 02:26:12.698609,127.95930630577442,0.1565937359451628,80,45.017345358722885,1262.8126804513543
2024-06-27 03:26:12.698609,129.83837615510544,0.6046047647234797,260,25.98239491168451,4554.472146069496
2024-06-27 04:26:12.698609,169.03667921266873,0.2273338157040894,128,86.4814085129579,1856.001396757248
2024-06-27 05:26:12.698609,247.06381564320145,0.3712251930790753,382,14.208628341717287,1161.5953702129827
2024-06-27 06:26:12.698609,393.6003606816832,0.8769711282507896,185,13.422001756969927,4687.093180990015
2024-06-27 07:26:12.698609,106.5918868031762,0.8044163861272047,481,37.07619340121414,3611.1837815831236
2024-06-27 08:26:12.698609,134.9484647062847,0.4421360972944236,297,53.04650478283619,4510.972854881547
2024-06-27 09:26:12.698609,159.5292398385507,0.7479685285804434,408,98.80834502173397,3680.4288797492563
2024-06-27 10:26:12.698609,256.0426921730765,0.6245382019183188,400,77.9896663659195,3303.452132925599
2024-06-27 11:26:12.698609,308.34690039167515,0.8907300397280966,248,21.789987777765067,2830.2758960588426
2024-06-27 12:26:12.698609,294.0353356340466,0.3055694917280469,194,52.24982676487872,4205.006451785523
2024-06-27 13:26:12.698609,188.09649463519978,0.5904567876911831,346,85.75594469738972,1620.7457855226264
2024-06-27 14:26:12.698609,169.9063347489954,0.9421676202869018,434,13.097472492826,1229.1865118826206
2024-06-27 15:26:12.698609,201.37321002042387,0.46525927769817865,286,21.896020090127685,4644.855042880032
2024-06-27 16:26:12.698609,454.0945807144776,0.7249948750815354,264,94.35745933081054,1729.1832931377278
2024-06-27 17:26:12.698609,265.90881776247716,0.13446255799024098,440,82.9259159104584,2944.659973116188
2024-06-27 18:26:12.698609,299.5273303721897,0.8533452695577765,68,62.88472576380231,4709.199777525562
2024-06-27 19:26:12.698609,332.61706525800514,0.7122733148047666,330,24.018387231573875,2097.4116492270223
2024-06-27 20:26:12.698609,442.32647675106,0.40801301110688093,345,35.461170824564576,2586.8112956304576
2024-06-27 21:26:12.698609,348.2234411284495,0.31214467464683304,132,95.60941852021669,2929.4786045961127
2024-06-27 22:26:12.698609,379.84066610090116,0.12857856274484458,306,10.332547746650814,4185.309850846443
2024-06-27 23:26:12.698609,325.682262983809,0.48484137681237505,107,35.45826597836462,2318.2998457341537
2024-06-28 00:26:12.698609,197.00587479956133,0.7851587543091919,237,15.320753652279134,4020.7231180436465
2024-06-28 01:26:12.698609,491.82909136850606,0.561046608426625,473,37.170460020991854,2038.1438459990666
2024-06-28 02:26:12.698609,472.5243737412077,0.10730474175503857,317,52.885928567319276,4274.463007780919
2024-06-28 03:26:12.698609,258.8183086167686,0.1106947228704751,281,74.41499220711766,2111.2727762833815
2024-06-28 04:26:12.698609,482.62482049350916,0.5803907617892777,458,52.87164005188719,4781.988202048644
2024-06-28 05:26:12.698609,201.3461230282603,0.582639822449507,381,56.60191457816941,1990.504604895853
2024-06-28 06:26:12.698609,391.11499720865885,0.6822740326268909,129,90.35611400440713,2892.3504707860493
2024-06-28 07:26:12.698609,440.51792595135873,0.7826968932529118,491,44.97082913378961,1143.1735203855906
2024-06-28 08:26:12.698609,430.35102392518,0.4322037061461681,413,38.79965542290564,2731.5150387632916
2024-06-28 09:26:12.698609,395.3062014532591,0.9462873847016691,16,96.31383394833966,1670.3362395515824
2024-06-28 10:26:12.698609,489.2599922266673,0.5601387476468872,342,39.650747347689254,2948.196566788396
2024-06-28 11:26:12.698609,135.31395624577556,0.48074751570116236,447,61.132948528318536,4766.167109273576
2024-06-28 12:26:12.698609,498.2906838808617,0.20894296842802895,161,77.02408723656002,1993.7030104273967
2024-06-28 13:26:12.698609,151.36646919973174,0.6358115001791048,322,40.12236200918261,1781.6966775941755
2024-06-28 14:26:12.698609,214.8775526158899,0.5010615225541951,490,42.386139514994376,3924.5593213663087
2024-06-28 15:26:12.698609,281.49228512808986,0.19825137916565017,214,82.47801855154547,1404.5083166137688
2024-06-28 16:26:12.698609,356.6886347466393,0.841352858386738,169,24.938539876209727,2947.995188539444
2024-06-28 17:26:12.698609,189.2188260340087,0.9041983163777025,271,44.85953815538598,1375.0453189800571
2024-06-28 18:26:12.698609,161.3318119421551,0.5598556637732385,431,90.00825130141165,1366.257764347066
2024-06-28 19:26:12.698609,205.35748814359522,0.7159191935502892,374,17.85850393130187,2021.71605073826
2024-06-28 20:26:12.698609,332.89024699390006,0.6265459162299872,333,24.50864791114965,4688.795475813785
2024-06-28 21:26:12.698609,297.7289740023499,0.02308402333737869,481,94.73314062711484,2994.855002276701
2024-06-28 22:26:12.698609,356.63040880589733,0.18370847336956786,190,14.978192702787236,2158.810681624215
2024-06-28 23:26:12.698609,125.48529684138403,0.26160477438717966,394,78.86963393153081,4373.997215563626
2024-06-29 00:26:12.698609,477.48687220594,0.07139911816947808,438,74.42013012164742,1937.7191538537763
2024-06-29 01:26:12.698609,420.6522467373909,0.38539415239347485,361,29.995855572790642,1189.7091329139346
2024-06-29 02:26:12.698609,457.11967047434536,0.8714662549691294,186,15.376719321150322,4568.72167513063
2024-06-29 03:26:12.698609,422.46869196851827,0.08394265155885139,214,55.88953005909413,3913.103012592836
2024-06-29 04:26:12.698609,488.70679398079886,0.9569706669590508,492,15.798763880438967,1509.8968575976453
2024-06-29 05:26:12.698609,107.00668228394767,0.6765020098027301,310,52.42244418273128,1013.9575866630511
2024-06-29 06:26:12.698609,253.50107090467085,0.8295985137107048,179,13.273595407930099,1779.737680287445
2024-06-29 07:26:12.698609,417.4295397084836,0.7572172605965851,85,10.987004669939587,4187.452495831301
2024-06-29 08:26:12.698609,117.91514877292587,0.8315216674810072,354,68.85898241899332,3138.2961754312437
2024-06-29 09:26:12.698609,365.3513505634571,0.12366542709775297,480,76.3358057092859,2889.1949179331573
2024-06-29 10:26:12.698609,368.72326906689176,0.21416798448701624,131,88.84882675158579,2017.2681235846953
2024-06-29 11:26:12.698609,365.21272221452426,0.7759721249707655,433,22.553868987632534,1875.1139692556317
2024-06-29 12:26:12.698609,434.6518309847989,0.7673031355181087,378,83.4035841863988,2199.2417696298953
2024-06-29 13:26:12.698609,322.2712118276364,0.9069769723164107,219,53.402832361544604,4356.792489293098
2024-06-29 14:26:12.698609,257.3961484218304,0.8710800246473366,210,54.92330494582295,1434.1033791615635
2024-06-29 15:26:12.698609,166.0915653045659,0.5045198865925378,170,89.8027108698685,2502.990492159637
2024-06-29 16:26:12.698609,220.01722004105903,0.624728989269711,439,66.47604683318494,2990.1363035504883
2024-06-29 17:26:12.698609,229.56592692627322,0.1337785020374559,218,33.96653677145367,1519.4206357970497
2024-06-29 18:26:12.698609,179.12756547672282,0.8111685314654963,467,78.96620016108497,3531.381547498016
2024-06-29 19:26:12.698609,113.90691227666761,0.9538057608566631,422,69.04229767877234,2349.561161376836
2024-06-29 20:26:12.698609,479.01874100776786,0.0011389892028705884,285,61.229675524491256,1564.0091603230585
2024-06-29 21:26:12.698609,414.24050649872555,0.8364852642629328,348,78.16275968642879,2768.009976862427
2024-06-29 22:26:12.698609,440.47599599467475,0.1435772978191724,378,54.83291146946176,2798.625075474258
2024-06-29 23:26:12.698609,312.59159537571026,0.5578489140115797,71,97.7826593194762,4824.565075037237
2024-06-30 00:26:12.698609,213.3812965936687,0.757131551636121,92,57.363092797092484,4970.498358367262
2024-06-30 01:26:12.698609,457.4332549049717,0.2888044624447983,457,73.31727806876417,4926.028316439317
2024-06-30 02:26:12.698609,447.01796434106905,0.3769206077219699,432,84.16928365913311,3406.676160266148
2024-06-30 03:26:12.698609,385.0858747323068,0.3590933293712677,373,18.514292195656303,4223.9917342720955
2024-06-30 04:26:12.698609,265.95515935176155,0.8199345340762122,408,37.02695675715806,3956.9675889418295
2024-06-30 05:26:12.698609,282.6942484349556,0.46678303630443185,26,21.156354895476262,1191.5171138597063
2024-06-30 06:26:12.698609,423.7611843740779,0.9870889770345687,499,95.2128783196146,2228.657799095543
2024-06-30 07:26:12.698609,349.84666996782414,0.7501122124312216,26,49.03656162946177,1957.4621960612362
2024-06-30 08:26:12.698609,443.5184434389055,0.249734397884798,28,17.827209530142913,2899.571637939188
2024-06-30 09:26:12.698609,128.52411616868355,0.19812032778119193,107,23.296815310868553,2920.1159453873106
2024-06-30 10:26:12.698609,117.08746922563513,0.8089079832072599,256,67.17554457139525,4098.84404532782
2024-06-30 11:26:12.698609,284.71209775082497,0.5314788596446307,24,56.04788158120794,4693.485049635974
2024-06-30 12:26:12.698609,447.6054164115316,0.7908717237241272,32,40.57203617523428,3737.027076287135
2024-06-30 13:26:12.698609,458.1961458976698,0.3330054865485026,454,83.57169249956954,4345.42394706891
2024-06-30 14:26:12.698609,463.3687867447831,0.039005100232921475,434,15.910821682272662,2930.487819301255
2024-06-30 15:26:12.698609,254.11335807325815,0.8607421657382962,31,57.19335647797683,2501.056742216558
2024-06-30 16:26:12.698609,252.48210163930148,0.4463806602438236,247,23.977701245356243,4839.6567088306565
2024-06-30 17:26:12.698609,313.79382396533947,0.09108161979896012,255,84.5374219038057,4099.664671074772
2024-06-30 18:26:12.698609,242.90130796390937,0.5882690451165378,252,13.757626028319596,1299.2189247705644
2024-06-30 19:26:12.698609,293.54852702048987,0.15913944808222757,435,95.15696961672761,2578.4781862851423
2024-06-30 20:26:12.698609,209.61121242005316,0.5741583156210707,112,11.2558286999249,1061.0780806556663
2024-06-30 21:26:12.698609,479.0671173722274,0.8340060346643198,332,35.05418845417647,1141.9325079647842
2024-06-30 22:26:12.698609,431.88136955294823,0.14322688464068645,169,88.97308164387337,1523.5084304516336
2024-06-30 23:26:12.698609,282.20633385216274,0.2699573895393942,424,37.39924884902689,2613.0558718556554
2024-07-01 00:26:12.698609,202.58077140457127,0.1796753982165481,247,96.52186100493856,1253.0831006305423
2024-07-01 01:26:12.698609,421.42327156393503,0.2743057165845527,389,23.256023142187978,3083.1698452397436
2024-07-01 02:26:12.698609,429.71656450544907,0.26183316949349333,497,78.36494170095808,1130.803111066188
2024-07-01 03:26:12.698609,135.9305114945065,0.4189722649234561,325,25.146253294274857,4722.604801327477
2024-07-01 04:26:12.698609,334.4920146290407,0.9556574728059302,253,68.69979717674028,4407.698042190745
2024-07-01 05:26:12.698609,165.12745929473863,0.8724426409714873,458,72.1357251000248,4343.677872164348
2024-07-01 06:26:12.698609,275.0538875689365,0.2900613813897547,361,15.614472904027796,2853.445926652772
2024-07-01 07:26:12.698609,277.3417910655536,0.32921049726875984,365,38.45530356177789,3251.384176518484
2024-07-01 08:26:12.698609,155.6053709711142,0.9296922841585912,274,22.508379323967244,1559.3271182859673
2024-07-01 09:26:12.698609,230.0507400924747,0.379349201962059,243,31.085489177451958,2526.8226922652602
2024-07-01 10:26:12.698609,319.104650004831,0.5435285630265287,87,93.68510165789985,1366.2103043512689
2024-07-01 11:26:12.698609,442.9568376431646,0.9932591808445378,147,10.500580722826335,4838.952663020437
2024-07-01 12:26:12.698609,440.7554441835849,0.9364698850053736,461,80.08810642950428,2941.1457316280125
2024-07-01 13:26:12.698609,429.44637725700267,0.9410018292693575,325,70.78634421660999,3345.4030772809274
2024-07-01 14:26:12.698609,326.9103832993192,0.8030290030203953,333,56.65134081843196,3318.9089973930463
2024-07-01 15:26:12.698609,289.99457954502606,0.7999330155941291,232,22.207898036557033,1022.9528334594709
2024-07-01 16:26:12.698609,424.34535390332513,0.38371216723222734,1,21.33648314807607,3944.5081905346688
2024-07-01 17:26:12.698609,442.28300143690296,0.6695482507199159,258,74.43745151278658,4203.281717411016
2024-07-01 18:26:12.698609,198.83978126338246,0.4451211987259306,284,91.05050318047884,2569.0091184559546
2024-07-01 19:26:12.698609,123.61944565957805,0.4354727895325242,402,92.43676338782302,3634.5967195416315
2024-07-01 20:26:12.698609,214.91089081320243,0.8478811900526246,401,68.03970943813863,3250.2607484119703
2024-07-01 21:26:12.698609,277.2004398536659,0.5994422866348882,208,69.53479635290063,3381.775848591186
2024-07-01 22:26:12.698609,194.60923553034158,0.49780836132349005,368,92.23330998725368,1574.752837311681
2024-07-01 23:26:12.698609,317.87474129720823,0.5037705891647405,310,73.12631253009843,2180.4617177707714
2024-07-02 00:26:12.698609,206.8052213907603,0.8709758310337767,467,50.77507735594363,2265.541992714143
2024-07-02 01:26:12.698609,459.7554136433685,0.8985844065706637,163,56.6656480897811,1643.142369991426
2024-07-02 02:26:12.698609,438.13102607833605,0.4950164165995028,196,92.25134583281455,4875.703707464118
2024-07-02 03:26:12.698609,417.4655666521754,0.009272539947307257,266,54.67320577663304,3797.9491011986674
2024-07-02 04:26:12.698609,218.49633178525258,0.32011999256337864,414,73.32891151412565,3429.9920771321626
2024-07-02 05:26:12.698609,271.14354330951943,0.2682083726698635,166,26.54610255794374,1615.7463857129342
2024-07-02 06:26:12.698609,246.31496162851883,0.746352858065257,168,31.349721153425747,4034.346979832662
2024-07-02 07:26:12.698609,235.01522937800922,0.14116390652203403,233,15.72186914272388,3709.0655709200328
2024-07-02 08:26:12.698609,279.11454119536535,0.11007854154756513,367,14.526044906009776,1365.1412967450751
2024-07-02 09:26:12.698609,322.6958376425864,0.7240735552166121,380,57.801055368685,2176.886256752391
2024-07-02 10:26:12.698609,320.6175072550827,0.9904607938521633,448,33.34514459311511,3390.9145141350505
2024-07-02 11:26:12.698609,156.75919283241532,0.4442319345937814,174,10.19112898217907,3232.738993186848
2024-07-02 12:26:12.698609,302.49097263309994,0.7717667978984492,456,10.789625102027813,4894.940896972681
2024-07-02 13:26:12.698609,110.72388692161388,0.30595487788784326,89,74.14495489626827,2856.250404016153
2024-07-02 14:26:12.698609,259.06066555902777,0.88126489978434,119,84.5553094184724,1099.8493032247695
2024-07-02 15:26:12.698609,221.49337075642057,0.5799560011452723,141,62.480772980782426,1800.9154803450076
2024-07-02 16:26:12.698609,336.8120565359281,0.06438756137472501,384,10.688790842978136,2569.4825422020485
2024-07-02 17:26:12.698609,476.35481372427887,0.9082945088307338,63,30.06494507370898,2097.1502981443778
2024-07-02 18:26:12.698609,265.56641582462674,0.0569519632874238,458,30.062120681239357,3744.1308601225055
2024-07-02 19:26:12.698609,301.95452502684066,0.7707422129742663,91,86.28484316706414,3237.7266195278535
2024-07-02 20:26:12.698609,242.66324615617538,0.6431139653471201,384,61.76652523534879,1057.3132492420548
2024-07-02 21:26:12.698609,422.73552666543986,0.5114773731157096,345,23.27098443607657,3381.8097366733996
2024-07-02 22:26:12.698609,253.96974975816983,0.18819151900954345,440,43.838298173429756,3553.974521374876
2024-07-02 23:26:12.698609,289.2756281760841,0.9637583804312294,400,19.715718324706394,1245.5955281489212
2024-07-03 00:26:12.698609,264.29414296194597,0.19825181776974377,244,45.533685325284075,2620.6354249298483
2024-07-03 01:26:12.698609,137.69131625024596,0.24011902939600238,431,85.11995472791591,4269.716310770586
2024-07-03 02:26:12.698609,226.44487569717322,0.21714579001451317,211,85.26063357639057,4439.05123467374
2024-07-03 03:26:12.698609,220.864883842003,0.06918009218723509,296,39.201448146945324,2220.210566750926
2024-07-03 04:26:12.698609,332.01185347681866,0.6695329237538782,155,70.41725993276901,2761.6577214614117
2024-07-03 05:26:12.698609,163.4532635970449,0.159858517711851,211,64.48243983586104,3350.435496327228
2024-07-03 06:26:12.698609,468.94613350314796,0.11346511518991265,88,86.55926814612357,4427.854918130166
2024-07-03 07:26:12.698609,469.8077924722102,0.9610086990377471,64,79.37850397078887,2907.545472914968
2024-07-03 08:26:12.698609,310.46000045624544,0.9953434262702697,44,42.12889754004468,3135.0894366709886
2024-07-03 09:26:12.698609,144.76148418831033,0.10670829637735413,361,56.120260734093975,3811.4711937693305
2024-07-03 10:26:12.698609,406.20947523970955,0.41631131328368165,83,47.40395280680551,3483.796882752243
2024-07-03 11:26:12.698609,371.74058846268923,0.6355539556008528,452,41.546429984322415,2537.1865340834374
2024-07-03 12:26:12.698609,319.07453178996764,0.771531002095308,296,80.18335333726719,1429.5813643594415
2024-07-03 13:26:12.698609,356.42890042489495,0.010345285054193742,283,72.24715671566881,1742.0481992796324
2024-07-03 14:26:12.698609,474.4157907848127,0.7458615655105547,149,99.09440672892069,4181.392390091878
2024-07-03 15:26:12.698609,415.212052703646,0.983973918160886,55,16.50424535572784,2576.497285191739
2024-07-03 16:26:12.698609,194.74771636154424,0.8943364017170486,263,22.694132770519037,4768.65639061123
2024-07-03 17:26:12.698609,406.17330056102645,0.390349067887342,183,10.189175947506683,2105.123155950646
2024-07-03 18:26:12.698609,394.9551113712971,0.8095678398071883,71,82.0863184011765,2615.4695937283873
2024-07-03 19:26:12.698609,233.6341767967581,0.43612924783690254,389,55.18097983378143,1091.7991010484905
2024-07-03 20:26:12.698609,450.74281839406007,0.7304812957018932,410,87.64535250826476,3997.167081420677
2024-07-03 21:26:12.698609,216.95182891662682,0.7112701128125656,191,22.907598233679856,1730.9824978525899
2024-07-03 22:26:12.698609,297.9821785668312,0.6959514177372267,247,45.549071665430176,2677.6451878486005
2024-07-03 23:26:12.698609,396.99376169101987,0.11719073102488553,424,64.3194836174622,3257.3634054569848
2024-07-04 00:26:12.698609,194.9015558551899,0.45537410158191094,254,56.72863640757792,3846.6772934985474
2024-07-04 01:26:12.698609,346.2367496737022,0.8668978116978511,257,10.452269698999967,3952.256043516268
2024-07-04 02:26:12.698609,343.7353486487482,0.9834606881679941,71,75.72644064789043,2827.80971992373
2024-07-04 03:26:12.698609,387.77691627488366,0.3608822327626694,187,86.34468247978242,4100.069283741595
2024-07-04 04:26:12.698609,185.84052912284756,0.8331745240318059,438,70.84926462920647,1270.8181560086498
2024-07-04 05:26:12.698609,425.7314151033438,0.9865946864847256,451,46.55263207139682,2764.8931253980436
2024-07-04 06:26:12.698609,431.91142543649,0.3872951728798122,461,10.972941271516664,2348.0642245230943
2024-07-04 07:26:12.698609,249.45382419480873,0.7976917201491077,186,77.73333956837696,2228.521735705973
2024-07-04 08:26:12.698609,102.65597466698036,0.9475944016208956,406,39.09344784769402,2279.790836771881
2024-07-04 09:26:12.698609,195.68456547626852,0.18058495177661504,305,54.23575355495875,3439.058992862986
2024-07-04 10:26:12.698609,250.899355377191,0.5243069482341596,403,64.03214011820496,2061.46671684409
2024-07-04 11:26:12.698609,377.9288653670238,0.7898585951593695,357,93.95547151888306,4137.131905163984
2024-07-04 12:26:12.698609,454.71783035623304,0.3104905392762828,365,26.781928156742616,4383.294873866558
2024-07-04 13:26:12.698609,396.82777446848695,0.0578308773951689,310,69.68639374825304,3123.7925108834506
2024-07-04 14:26:12.698609,151.36188529054047,0.986422374244931,193,58.68132004193279,2248.585142966862
2024-07-04 15:26:12.698609,232.67397697117394,0.0985534088800536,471,86.25487854225685,4176.654971892134
2024-07-04 16:26:12.698609,407.6656614129744,0.12563373275194223,174,86.86518956503274,3320.255751533061
2024-07-04 17:26:12.698609,117.32034051971624,0.16045241868492977,157,37.48644866013318,4450.8040617384395
2024-07-04 18:26:12.698609,456.0496541061157,0.24552636205199985,37,38.80156522740841,2563.8004107048855
2024-07-04 19:26:12.698609,333.52435456175067,0.2919496871127911,391,58.374620009994985,1660.615036210078
2024-07-04 20:26:12.698609,277.7795188174597,0.36174431713877697,223,69.34999797002388,4807.701659879849
2024-07-04 21:26:12.698609,328.4430413124866,0.3800677760027651,248,80.5650303620036,3461.8106317907946
2024-07-04 22:26:12.698609,487.1063898274327,0.9777263310065063,90,12.72576740347781,1603.3552022835647
2024-07-04 23:26:12.698609,153.42925358002356,0.4011066128299,171,64.39810994787422,4193.916541330554
2024-07-05 00:26:12.698609,242.36159265938716,0.9584651987228694,286,42.336595408010844,3489.20908196121
2024-07-05 01:26:12.698609,236.36857018241923,0.7556415952421017,392,75.20909336459214,2026.1455890803911
2024-07-05 02:26:12.698609,405.96100305153794,0.038959387211008334,440,83.02100625773485,1488.918666268919
2024-07-05 03:26:12.698609,366.1389025821138,0.64592246130963,468,41.031593379898254,1043.3048883855713
